trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.01, 'e': 0.16041356777517274}",20,10,-37.317316380573615,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
184,False,"{'a': 0.01, 'e': 0.15881742610692068}",25,16,5.409563076526524,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
185,False,"{'a': 0.01, 'e': 0.1572371663136276}",30,0,23.814421974425194,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
186,False,"{'a': 0.01, 'e': 0.1556726303679973}",25,14,6.299307171711282,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.01, 'e': 0.1541236618151314}",25,15,18.905455883596634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.01, 'e': 0.15259010575688386}",30,22,-26.720207606692973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
189,False,"{'a': 0.01, 'e': 0.15107180883637084}",25,15,-6.512906096799499,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
190,False,"{'a': 0.01, 'e': 0.14956861922263504}",20,12,-26.469742728075843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.01, 'e': 0.14808038659546244}",30,0,-9.38483763000891,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
192,False,"{'a': 0.01, 'e': 0.14660696213035015}",20,15,5.647313320373833,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.01, 'e': 0.14514819848362373}",25,0,4.025104832607875,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
194,False,"{'a': 0.01, 'e': 0.14370394977770293}",30,16,21.90872794444305,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.01, 'e': 0.1422740715865136}",30,20,20.738318713962293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.01, 'e': 0.140858420921045}",20,5,-40.547239903416425,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
197,False,"{'a': 0.01, 'e': 0.13945685621505094}",25,15,17.980679961441,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.01, 'e': 0.13806923731089282}",25,11,10.645308280571498,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.01, 'e': 0.13669542544552385}",20,5,0.7980587899377731,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.01, 'e': 0.1353352832366127}",20,0,9.798768616560457,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
201,False,"{'a': 0.01, 'e': 0.13398867466880493}",30,0,41.953640345812374,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.01, 'e': 0.13265546508012172}",25,13,-23.16052584366317,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
203,False,"{'a': 0.01, 'e': 0.13133552114849303}",20,14,10.585880167257201,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.01, 'e': 0.1300287108784259}",35,8,12.331017687758063,"{0: 25, 1: 1, 2: 0, 3: 1, 4: 0}",1
205,False,"{'a': 0.01, 'e': 0.12873490358780423}",20,6,26.626386235786782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.01, 'e': 0.12745396989482075}",20,0,6.273467337807979,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
207,False,"{'a': 0.01, 'e': 0.12618578170503877}",20,0,-11.062226777890903,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
208,False,"{'a': 0.01, 'e': 0.12493021219858241}",20,3,-36.51967096567455,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
209,False,"{'a': 0.01, 'e': 0.12368713581745483}",20,8,-11.93954804531206,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
210,False,"{'a': 0.01, 'e': 0.1224564282529819}",20,12,4.273801803677706,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.01, 'e': 0.12123796643338168}",20,0,31.55684344958776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.01, 'e': 0.12003162851145673}",20,0,23.90001570506611,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
213,False,"{'a': 0.01, 'e': 0.11883729385240965}",20,4,-27.024961594923138,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
214,False,"{'a': 0.01, 'e': 0.11765484302177918}",25,11,-0.6058967416911636,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
215,False,"{'a': 0.01, 'e': 0.11648415777349697}",20,9,17.7971045637412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.01, 'e': 0.11532512103806251}",25,16,17.18450069314634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.01, 'e': 0.1141776169108365}",20,6,21.95097411014065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.01, 'e': 0.11304153064044985}",20,9,-6.32759419780159,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
219,False,"{'a': 0.01, 'e': 0.11191674861732888}",25,15,1.9849646670725742,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
220,False,"{'a': 0.01, 'e': 0.11080315836233387}",25,0,37.67208447406254,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
221,False,"{'a': 0.01, 'e': 0.10970064851551141}",25,0,29.25707573251185,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
222,False,"{'a': 0.01, 'e': 0.10860910882495796}",25,19,10.965564900115812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.01, 'e': 0.10752843013579495}",25,0,10.091788218842453,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
224,False,"{'a': 0.01, 'e': 0.1064585043792528}",25,13,-1.2532157263002353,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
225,False,"{'a': 0.01, 'e': 0.10539922456186433}",20,0,13.177125553634525,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
226,False,"{'a': 0.01, 'e': 0.104350484754765}",30,11,24.099493379989894,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.01, 'e': 0.1033121800831002}",20,15,8.913977395937218,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.01, 'e': 0.10228420671553744}",25,17,10.9008862239986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.01, 'e': 0.1012664618538834}",25,11,4.087011481168624,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
230,False,"{'a': 0.01, 'e': 0.1002588437228037}",30,15,4.254014902293084,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
231,False,"{'a': 0.01, 'e': 0.09926125155964566}",25,20,9.700754187556631,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.01, 'e': 0.09827358560436154}",30,3,29.823944753729915,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
233,False,"{'a': 0.01, 'e': 0.09729574708953276}",30,16,-31.95853423576735,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
234,False,"{'a': 0.01, 'e': 0.09632763823049303}",20,0,26.87390114107642,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.01, 'e': 0.09536916221554961}",25,0,-53.36286020071763,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
236,False,"{'a': 0.01, 'e': 0.09442022319630235}",25,10,8.74269002216642,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
237,False,"{'a': 0.01, 'e': 0.09348072627805847}",30,8,11.19464912588715,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
238,False,"{'a': 0.01, 'e': 0.09255057751034329}",30,16,-18.972366269688493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
239,False,"{'a': 0.01, 'e': 0.09162968387750484}",20,11,-31.830549250384713,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
240,False,"{'a': 0.01, 'e': 0.09071795328941251}",30,16,27.56410015955364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.01, 'e': 0.08981529457224763}",20,10,15.56720889586973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.01, 'e': 0.08892161745938634}",25,0,-27.247133027876984,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
243,False,"{'a': 0.01, 'e': 0.08803683258237255}",20,0,12.939334517983683,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
244,False,"{'a': 0.01, 'e': 0.0871608514619813}",20,12,6.602757532920061,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.01, 'e': 0.0862935864993705}",30,21,-6.94161620549752,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
246,False,"{'a': 0.01, 'e': 0.08543495096732123}",25,12,5.5713766541257,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
247,False,"{'a': 0.01, 'e': 0.08458485900156469}",20,14,12.99764714920907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.01, 'e': 0.08374322559219596}",30,4,9.197148524356557,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
249,False,"{'a': 0.01, 'e': 0.08290996657517266}",30,16,-38.12456974240042,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
250,False,"{'a': 0.01, 'e': 0.0820849986238988}",25,16,7.7158725981121945,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
251,False,"{'a': 0.01, 'e': 0.08126823924089167}",30,12,30.16075070315746,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.01, 'e': 0.08045960674953244}",20,8,-30.57301049334101,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
253,False,"{'a': 0.01, 'e': 0.07965902028589801}",20,10,14.42342074911111,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.01, 'e': 0.07886639979067495}",20,8,22.638496356994366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.01, 'e': 0.07808166600115313}",25,5,-23.92497859859164,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
256,False,"{'a': 0.01, 'e': 0.07730474044329974}",20,10,18.79780931411255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.01, 'e': 0.07653554542391151}",25,2,37.88534847118501,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.01, 'e': 0.07577400402284548}",25,9,2.4980105678512716,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
259,False,"{'a': 0.01, 'e': 0.07502004008532698}",25,0,21.859089611878634,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
260,False,"{'a': 0.01, 'e': 0.07427357821433388}",25,0,32.50349148999963,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.01, 'e': 0.0735345437630571}",20,9,18.62812895828491,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.01, 'e': 0.07280286282743559}",20,13,15.609495708343408,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.01, 'e': 0.0720784622387661}",20,14,1.3678907819916344,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
264,False,"{'a': 0.01, 'e': 0.07136126955638605}",20,7,19.602774350048417,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.01, 'e': 0.0706512130604296}",25,0,44.65027443086163,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
266,False,"{'a': 0.01, 'e': 0.06994822174465536}",20,7,22.54397015373654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.01, 'e': 0.069252225309346}",35,20,23.880249393542616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.01, 'e': 0.06856315415427791}",25,11,24.050817231177454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.01, 'e': 0.06788093937176144}",20,8,20.67618761404892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.01, 'e': 0.06720551273974976}",20,3,-11.450593541845013,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
271,False,"{'a': 0.01, 'e': 0.06653680671501686}",20,6,-40.40801860668042,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
272,False,"{'a': 0.01, 'e': 0.06587475442640295}",25,14,21.053077326967628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.01, 'e': 0.06521928966812753}",20,12,14.387494970205017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.01, 'e': 0.06457034689316847}",20,16,7.831662095131281,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.01, 'e': 0.06392786120670757}",25,0,17.050697442008882,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
276,False,"{'a': 0.01, 'e': 0.0632917683596407}",25,12,22.765112057198667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.01, 'e': 0.06266200474215315}",25,4,-8.975551808112566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
278,False,"{'a': 0.01, 'e': 0.06203850737735829}",20,0,28.073497643576662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
279,False,"{'a': 0.01, 'e': 0.06142121391500013}",20,0,16.919442057628203,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
280,False,"{'a': 0.01, 'e': 0.06081006262521795}",20,8,21.91443215963162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.01, 'e': 0.06020499239237354}",30,8,-4.547665434053907,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 0}",1
282,False,"{'a': 0.01, 'e': 0.05960594270893937}",30,6,-2.9042498626240114,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
283,False,"{'a': 0.01, 'e': 0.05901285366944784}",25,0,11.278342952147362,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
284,False,"{'a': 0.01, 'e': 0.05842566596450083}",20,1,30.275273930781697,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.01, 'e': 0.057844320874838456}",20,11,16.732479752065572,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.01, 'e': 0.05726876026546736}",20,11,16.719995509596473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.01, 'e': 0.0566989265798469}",20,2,31.56169629432408,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.01, 'e': 0.056134762834133725}",20,0,9.639712246162304,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
289,False,"{'a': 0.01, 'e': 0.05557621261148306}",20,0,26.022048849675905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
290,False,"{'a': 0.01, 'e': 0.05502322005640723}",20,0,30.07862271598438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.01, 'e': 0.05447572986918986}",20,0,15.65209084637535,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
292,False,"{'a': 0.01, 'e': 0.05393368730035602}",25,8,25.566710849667658,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.01, 'e': 0.053397038145197084}",20,16,7.812893711181484,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.01, 'e': 0.05286572873835037}",25,6,32.70361960770737,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.01, 'e': 0.05233970594843238}",25,15,17.389638541061636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.01, 'e': 0.05181891717272583}",20,0,8.08830487083716,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
297,False,"{'a': 0.01, 'e': 0.05130331033191911}",30,0,32.4466700872335,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
298,False,"{'a': 0.01, 'e': 0.0507928338648985}",35,17,24.631056897391705,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.01, 'e': 0.050287436723591865}",25,3,25.120468434449382,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.01, 'e': 0.049787068367863944}",20,10,4.3774538583135865,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.01, 'e': 0.04929167876046215}",25,18,14.735688791603511,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.01, 'e': 0.04880121836201296}",25,20,10.625313256820812,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.01, 'e': 0.04831563812606777}",35,13,29.27685492726537,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.01, 'e': 0.04783488949419837}",25,4,31.045484713164623,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.01, 'e': 0.04735892439114091}",25,8,35.153820476726956,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.01, 'e': 0.046887695219988486}",25,18,14.026170584712705,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.01, 'e': 0.04642115485743125}",25,16,16.424325352589054,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.01, 'e': 0.045959256649044204}",30,18,19.99841852669968,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.01, 'e': 0.04550195440462157}",20,0,-35.237802193640434,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
310,False,"{'a': 0.01, 'e': 0.0450492023935578}",35,27,14.710410531961992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.01, 'e': 0.044600955340274535}",20,13,11.098529972026352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.01, 'e': 0.04415716841969286}",25,8,22.08016566397547,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.01, 'e': 0.04371779725275094}",20,0,26.22926913068791,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
314,False,"{'a': 0.01, 'e': 0.043282797901965896}",25,9,17.625234536253465,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.01, 'e': 0.04285212686704019}",25,5,22.7674908732326,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
316,False,"{'a': 0.01, 'e': 0.042425741080511385}",20,9,21.467757495086158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.01, 'e': 0.04200359790344555}",25,17,17.89846812733869,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.01, 'e': 0.04158565512117316}",25,4,31.8374818803009,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.01, 'e': 0.04117187093906774}",20,10,15.694454251353534,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.01, 'e': 0.04076220397836621}",30,19,23.617183692109588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.01, 'e': 0.04035661327203115}",25,0,35.61255327262321,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
322,False,"{'a': 0.01, 'e': 0.039955058260653896}",25,11,24.268255421309718,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.01, 'e': 0.039557498788398725}",25,11,11.04008751395398,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.01, 'e': 0.039163895098987066}",20,3,5.682383344548835,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
325,False,"{'a': 0.01, 'e': 0.03877420783172201}",30,18,8.835391270404598,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
326,False,"{'a': 0.01, 'e': 0.038388398017552054}",20,13,13.753313965764612,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.01, 'e': 0.038006427075174314}",25,5,29.101447554024467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.01, 'e': 0.0376282568071762}",25,20,9.879885911837562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.01, 'e': 0.03725384939621581}",25,15,17.708138493676095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.01, 'e': 0.036883167401239994}",25,12,24.35399798118383,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.01, 'e': 0.0365161737537404}",20,1,34.668278857345506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.01, 'e': 0.03615283175404641}",20,9,19.42008423952446,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.01, 'e': 0.0357931050676553}",20,12,1.8815095608605859,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
334,False,"{'a': 0.01, 'e': 0.03543695772159864}",30,12,28.655179500449965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.01, 'e': 0.035084354100845025}",25,20,9.200017145661878,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.01, 'e': 0.03473525894473856}",20,9,12.65039817559176,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.01, 'e': 0.03438963734347271}",25,14,16.424819676907482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.01, 'e': 0.034047454734599344}",25,15,6.784581154174546,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.01, 'e': 0.033708676899572396}",25,8,33.67253347402809,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.01, 'e': 0.03337326996032608}",20,10,10.983065422538973,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.01, 'e': 0.03304120037588693}",20,11,13.739360442456842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.01, 'e': 0.03271243493901982}",25,14,18.272841388875694,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.01, 'e': 0.03238694077290704}",20,13,12.797074398975663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.01, 'e': 0.03206468532786077}",20,4,26.209155873408722,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.01, 'e': 0.03174563637806794}",20,8,17.082855324808847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.01, 'e': 0.03142976201836771}",20,12,16.73590915301623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.01, 'e': 0.03111703066106086}",35,13,3.239907486898109,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
348,False,"{'a': 0.01, 'e': 0.030807411032751076}",20,13,10.653703852927858,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.01, 'e': 0.030500872171217483}",20,8,20.831248442848498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.01, 'e': 0.0301973834223185}",20,8,20.227342893803375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.01, 'e': 0.029896914436926308}",20,14,8.747052555540847,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.01, 'e': 0.029599435167892}",20,7,22.666443182025684,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.01, 'e': 0.029304915867040746}",20,0,32.19072458771356,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.01, 'e': 0.029013327082197053}",20,8,7.131672205223036,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.01, 'e': 0.028724639654239423}",20,3,18.37315831579918,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
356,False,"{'a': 0.01, 'e': 0.028438824714184505}",30,13,25.519867072639993,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.01, 'e': 0.028155853680300096}",30,13,23.724854821518626,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.01, 'e': 0.027875698255247015}",25,20,6.979004263866005,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.01, 'e': 0.027598330423249287}",25,0,31.82180302824701,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.01, 'e': 0.02732372244729256}",20,0,28.4342592696693,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
361,False,"{'a': 0.01, 'e': 0.027051846866350416}",20,11,-4.486861417310794,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
362,False,"{'a': 0.01, 'e': 0.026782676492638175}",20,13,14.6125558402829,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.01, 'e': 0.02651618440889418}",25,9,-26.59583255939719,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
364,False,"{'a': 0.01, 'e': 0.02625234396568796}",30,15,0.2196432050703807,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
365,False,"{'a': 0.01, 'e': 0.025991128778755347}",25,9,22.0184219108708,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.01, 'e': 0.02573251272635994}",20,3,23.785766584262706,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.01, 'e': 0.025476469946681016}",25,8,30.248432711603947,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
